attributes.Ambience.divey	attributes.RestaurantsDelivery	attributes.DogsAllowed	postal_code	hours.Thursday	attributes.HairSpecializesIn.coloring	attributes.BestNights.sunday	attributes.BYOB	attributes.AgesAllowed	attributes.Music.video	hours.Friday	latitude	attributes.Alcohol	attributes.Ambience.classy	attributes.RestaurantsTableService	business_id	attributes.Ambience.touristy	attributes.RestaurantsCounterService	attributes.Corkage	attributes.RestaurantsGoodForGroups	categories	name	attributes.BusinessAcceptsBitcoin	attributes.HappyHour	attributes.WheelchairAccessible	attributes.Ambience.hipster	attributes.BusinessAcceptsCreditCards	is_open	attributes.DietaryRestrictions.vegetarian	attributes.Music.live	attributes.Music.background_music	neighborhood	attributes.BusinessParking.lot	attributes.Music.karaoke	review_count	attributes.GoodForMeal.breakfast	attributes.NoiseLevel	attributes.HairSpecializesIn.perms	state	attributes.DriveThru	attributes.HasTV	attributes.GoodForMeal.dinner	attributes.BusinessParking.street	address	attributes.RestaurantsAttire	hours.Sunday	attributes.BestNights.tuesday	attributes.AcceptsInsurance	attributes.BestNights.wednesday	hours.Wednesday	attributes.HairSpecializesIn.kids	attributes.Open24Hours	attributes.Ambience.trendy	attributes.CoatCheck	hours.Monday	attributes.HairSpecializesIn.straightperms	city	attributes.HairSpecializesIn.curly	attributes.Music.no_music	hours.Tuesday	attributes.HairSpecializesIn.africanamerican	stars	attributes.RestaurantsPriceRange2	attributes.Ambience.intimate	attributes.GoodForMeal.latenight	attributes.GoodForMeal.dessert	attributes.BusinessParking.validated	attributes.GoodForMeal.lunch	attributes.GoodForKids	attributes.DietaryRestrictions.soy-free	attributes.GoodForMeal.brunch	attributes.BusinessParking.valet	longitude	attributes.DietaryRestrictions.gluten-free	attributes.BYOBCorkage	attributes.BusinessParking.garage	attributes.BestNights.friday	hours.Saturday	attributes.Music.dj	attributes.HairSpecializesIn.extensions	attributes.BestNights.saturday	attributes.Ambience.casual	attributes.BestNights.thursday	attributes.BestNights.monday	attributes.HairSpecializesIn.asian	attributes.DietaryRestrictions.kosher	attributes.WiFi	attributes.Smoking	attributes.DietaryRestrictions.halal	attributes.GoodForDancing	attributes.ByAppointmentOnly	attributes.Caters	attributes.RestaurantsReservations	attributes.DietaryRestrictions.dairy-free	attributes.DietaryRestrictions.vegan	attributes.Ambience.romantic	attributes.Music.jukebox	attributes.Ambience.upscale	attributes.RestaurantsTakeOut	attributes.BikeParking	attributes.OutdoorSeating
			89119								36.1125391				-g81bxMqgpfJQHUSDDljjg					[u'Hotels & Travel', u'Resorts', u'Vacation Rentals', u'Event Planning & Services', u'Hotels']	WorldMark Las Vegas - Spencer Street					True	1				University			19				NV					4225 Spencer St													Las Vegas					3.5	2										-115.1287325														paid														
			85331	9:00-18:00						9:00-16:00	33.7541809				8iGWR3bEYUUBOjIJRngyOQ					[u'Eyewear & Opticians', u'Shopping', u'Optometrists', u'Health & Medical']	Eye Care North			True		True	1					True		37				AZ				False	29605 N Cave Creek Rd, Ste 102				True		13:00-16:00					9:00-18:00		Cave Creek			9:00-18:00		4.5	3				False					False	-111.9903825			False		9:00-13:00													True									True	
			44128	6:00-23:00						6:00-23:00	41.4352500754				0cxO1Lx2Pi7u6ftWX3Wksg				True	[u'Soul Food', u'Restaurants']	Oinky's Pork Chop Heaven						1							3				OH					22483 Emery Rd	casual	6:00-23:00				6:00-23:00					6:00-23:00		North Randall			6:00-23:00		3.0							True				-81.5213585423					6:00-23:00															False						True		
			85296	7:00-20:00						7:00-20:00	33.321824				CsT6cn881bdQySTYbdVaDA					[u'Bakeries', u'Food', u'Desserts']	Cruelty Free Cupcakes					True	0							3				AZ					3000 E Ray Rd, Bldg 2		7:00-20:00				7:00-20:00					7:00-20:00		Gilbert			7:00-20:00		2.5	2										-111.7260572					7:00-20:00																						True	
		True	85378	10:00-18:00						10:00-18:00	33.6396405				puk8IRttn2bKxBGp3jisUg					"[u'Jewelry', u'Fashion', u'Accessories', u""Women's Clothing"", u'Shopping']"	Son Glow Boutique	False		True		True	1					True		9				AZ				False	11294 W Bell Rd, Ste 105						10:00-18:00					10:00-18:00		Surprise			10:00-18:00		5.0	2				False					False	-112.3043436			False		10:00-17:00													False									True	
	False		L1N	8:30-19:30						8:30-18:00	43.8885016	none	False	True	ua6EalI7V0a0ZogIIrKAbw	False			False	[u'Bakeries', u'Restaurants', u'Tea Rooms', u'Food', u'Cafes']	Cup of Tea Bakery and Cafe			True	False	True	1					True		7		quiet		ON		False		False	25 Thickson Rd N	casual					8:30-18:00			False		8:30-18:00		Whitby			8:30-18:00		4.0	2	False			False		True			False	-78.9128277			False		10:00-17:00				False					no						False			False		False	False	True	False
			M2J 5A7								43.7787787				dlLG3yMa9UtU5K0VjOLmFA					[u'Food', u'Chocolatiers & Shops', u'Specialty Food', u'Desserts']	Purdys Chocolatier					True	1					False		6				ON				False	Fairview Mall, 1800 Sheppard Avenue E, Unit 2067													Toronto					4.0	2				False					False	-79.3447208			True																							True	True	
			85248	9:00-18:00						9:00-18:00	33.2330678				rgbJpClKImMHljTciUZjVg					[u'Day Spas', u'Hair Salons', u'Nail Salons', u'Beauty & Spas']	Alex the Salon At Ocotillo					True	1					False		11				AZ				False	4980 S Alma School Rd, Ste 8		10:00-17:00				9:00-18:00					9:00-18:00		Chandler			9:00-18:00		4.0	2				False		True			False	-111.860282			False		9:00-18:00													False									True	
			70563								48.7264133835				-1H-8MO9uEyS9MGmPz3RQw					[u'Transportation', u'Public Transportation', u'Hotels & Travel', u'Train Stations', u'Metro Stations']	S-Bahnhof Stuttgart-Vaihingen						1							4				BW					Am Bahnhof 1													Stuttgart-Vaihingen					2.0											9.1130644839																												
			53593	11:00-21:00						11:00-21:00	43.0018821				sTfs8QwqzcgTe9GFz99FGQ					[u'Shopping', u'Food', u'Tobacco Shops', u'Beer', u'Wine & Spirits', u'Convenience Stores']	Verona Wine Cellar					True	1					True		7				WI				False	1015 N Edge Trl		12:00-19:00				11:00-21:00					11:00-21:00		Verona			11:00-21:00		4.5	2				False					False	-89.532237			False		11:00-21:00														False							False	True	
			85201	9:30-19:00						9:30-19:00	33.4162402				CqP-ZXDRGgPTBN9ojLbrjw					[u'Beauty & Spas', u'Nail Salons']	JD Nails			True		True	1					False		18				AZ				False	1932 W Main St						9:30-19:00					9:30-19:00		Mesa			9:30-19:00		3.5	1				False					False	-111.8724942			False		9:30-19:00													False									False	
			85015	17:00-1:00					False	19:00-3:00	33.4884076	none			9ya1n6alTOPR2soRazQlDA				True	[u'Hookah Bars', u'Bars', u'Nightlife']	Empire Hookah Lounge					False	1		False	True			False	10		average		AZ		True			3424 N 19th Ave, Ste 1		17:00-1:00				17:00-1:00				False	17:00-1:00		Phoenix		False	17:00-1:00		3.5	1										-112.1003957					19:00-3:00	False									outdoor		True							False				True
False	False	False	85382	10:00-22:00						10:00-23:00	33.655723	beer_and_wine	False	True	gKXsFVhWyK7MLQhSKG5_mA	False			True	[u'Pizza', u'Sandwiches', u'Restaurants']	Uncle Sam's			True	False	True	1					True		155	False	average		AZ		True	True	False	18913 N 83rd Ave	casual	10:00-22:00				10:00-22:00			False		10:00-22:00		Peoria			10:00-22:00		2.5	2	False	False	False	False	True	True		False	False	-112.2370377			False		10:00-23:00				True					free					True	True			False		False	True	True	True
			15203	9:00-19:00						9:00-18:00	40.4287661				MGCNbzOP48LrWwUW75uWLA					[u'Beauty & Spas', u'Massage', u'Day Spas', u'Hair Removal']	Judit European Visage			True		True	1				South Side	False		85				PA				True	2013 E Carson St				False		9:00-19:00					9:00-19:00		Pittsburgh			9:00-19:00		4.5	2				False					False	-79.9770722			False		9:00-17:00													True									True	
			89145	8:00-19:00						8:00-19:00	36.1683449				zYYC8s2vpHeoHSCEwPNkMQ					[u'Real Estate', u'Home Services', u'Home Inspectors']	Bridge Home Inspections					True	1				Westside			23				NV							7:00-19:00				8:00-19:00					8:00-19:00		Las Vegas			8:00-19:00		4.0											-115.2659777					8:00-17:00													True										
			85201								33.4231081				21xdwnU3BTm85uGnVu_6WQ					[u'Automotive', u'Motorcycle Dealers']	A Desert Custom Cycles						1							4				AZ					424 N Country Club Dr													Mesa					5.0											-111.8402281																												
False	False		85257	10:00-21:00			False			10:00-21:00	33.4743712	beer_and_wine	False	False	r5PLDU-4mSbde5XekTXSCA	False		True	False	[u'Delis', u'Sandwiches', u'Restaurants', u'Italian']	Defalco's Italian Grocery			True	False	True	1					True		970	False	average		AZ		True	True	False	2334 N Scottsdale Rd, Ste A133	casual	11:00-21:00				10:00-21:00			False		10:00-21:00		Scottsdale			10:00-21:00		4.5	2	False	False	False	False	True	True		False	False	-111.927001		yes_corkage	False		10:00-21:00				True					no					True	False			False		False	True	True	True
	False	False	70599	12:00-14:30						12:00-14:30	48.7108341	beer_and_wine	False	True	x6bet3EbqPvtw4DSVNWIDw	False			True	[u'Restaurants', u'Event Planning & Services', u'Nightlife', u'Hotels & Travel', u'German', u'Beer Gardens', u'Hotels']	Gaststätte Garbe			False	False	True	1	False				False		41	False			BW		False	False	False	Filderhauptstr. 136	casual	12:00-23:00				12:00-14:30			False				Stuttgart			12:00-14:30		4.0	2	False	False	False	False	False	True	False	False	False	9.2035759	False		False		12:00-23:00				False				False	free	outdoor	False	False		False	True	False	True	False		False	True	True	True
		False	15317	11:00-19:00						11:00-19:00	40.2726085				PYmuGEn60AZPkv0cGdSuVA					[u'Shopping', u'Comic Books', u'Books', u'Mags', u'Music & Video']	Pittsburgh Comics			True		True	1					True		5				PA				False	113 E McMurray Rd		12:00-17:00				11:00-19:00					12:00-17:00		McMurray			11:00-19:00		4.5	2				False					False	-80.125878			False		11:00-19:00																							
			M6J 1E9	11:00-19:00						11:00-19:00	43.6461628				iATCaC3KEQ5R_gHDJ53mpg					"[u'Accessories', u""Women's Clothing"", u'Shopping', u'Fashion']"	Girl Friday			True		True	0				West Queen West	False		16				ON				True	740 Queen Street W		12:00-18:00				11:00-19:00					12:00-19:00		Toronto			12:00-19:00		4.0	2				False					False	-79.4100088			False		11:00-19:00																							
			85013	7:30-17:30						7:30-17:30	33.5048586932				tADxMnahx6MyHeacttZRog					[u'Auto Repair', u'Automotive']	Schulte Automotive Services					True	1							13				AZ					648 W Coolidge St						7:30-17:30					7:30-17:30		Phoenix			7:30-17:30		4.5											-112.08162024																												
			85260	9:00-17:00						9:00-17:00	33.6243624				5KGrQ8fNo6Q0SS4T2bgZGg					[u'Home & Garden', u'Home Services', u'Shopping', u'Appliances', u'Heating & Air Conditioning/HVAC']	HVAC Air Conditioning Repair					True	1							19				AZ					15230 N 75th St						9:00-17:00					9:00-17:00		Scottsdale			9:00-17:00		5.0											-111.9143452																		False										
			M9C 1A8	9:00-21:00						9:00-21:00	43.6192307775				MnnHXcAKJWW2S4KCD9SPFw					[u'Shopping', u'Special Education', u'Sporting Goods', u'Fashion', u'Outdoor Gear', u'Sports Wear', u'Education']	Sail					True	1				Etobicoke	True		11				ON				False	162 N Queen Street		10:00-18:00				9:00-21:00					9:00-21:00		Etobicoke			9:00-21:00		3.0	3				False					False	-79.5565146282			False		9:00-18:00																						False	
			89134	7:30-17:00							36.190705				1YdiQM-3oAQMPlFJbI0e0A					[u'Health & Medical', u'Dentists', u'Pediatric Dentists']	Children's Dental Center					True	1				Summerlin			11				NV					2085 Village Center Cir, Ste 120				True		7:30-17:00					7:30-17:00		Las Vegas			7:30-17:00		4.0											-115.3034435																		True										
			15108								40.510638				gR-buwNfSE8PsW_efCK72Q					[u'Active Life', u'Parks']	Robin Hill Park						1					False		3				PA				False	949 Thorn Run Rd													Coraopolis					4.5					False		True			False	-80.196904			False																								True	
False	False		15136	11:00-21:30						11:00-21:30	40.4440194463	none	False	True	T96EG2iK3ZSv9ACiSFw4cw	False			True	[u'Sushi Bars', u'Restaurants']	Fuji Sushi & Grill				False	True	1					True		39	False	quiet		PA		True	False	False	6093 Steubenville Pike	casual					11:00-21:30			False		11:00-21:30		McKees Rocks			11:00-21:30		3.5	2	False	False	False	False	True	True		False	False	-80.1461382564			False		11:00-21:30				True					no					False	False			False		False	True	True	False
			89123								36.0512303				GBT2NAN_-6PmL_xzabeh7A					[u'Food', u'Beer', u'Wine & Spirits']	Super Liquor Outlet			True		True	0				Southeast	False		7				NV				False	7620 South Las Vegas Blvd, Ste 150													Las Vegas					2.5	2				False					False	-115.1714179			False																								True	
			28208	8:00-21:00						8:00-21:00	35.238805				dJsUjChHpP0ma7zWBE109w					[u'Shopping', u'Thrift Stores']	Value Village Thrift Store			True		True	1					True		11				NC				False	2917 Freedom Dr		11:00-19:00				8:00-21:00					8:00-21:00		Charlotte			8:00-21:00		4.0	1				False					False	-80.888476			False		8:00-21:00																						False	
False	False		28208								35.2461023	none	False	False	BCBLDV5sxvOebPRswPFFgA	False			False	[u'Hot Dogs', u'Fast Food', u'Restaurants', u'Burgers']	Wendy's				False	True	1					True		5	False	average		NC	True	False	False	False	3300 Freedom Dr	casual								False				Charlotte					1.0	2	False	False	False	False	False	True		False	False	-80.8932396			False						True										False	False			False		False	True	False	False
			15234								40.366735				xx5zGia73VGYpGYHzdjubg					[u'Local Services', u'Community Service/Non-Profit']	Society of St Vincent De Paul					True	1							8				PA					3423 Library Rd													Castle Shannon					4.0											-80.013733																												
			89128	9:00-16:30							36.214573				DtjIWUPMdPMgwcxF23xpOQ					[u'Health & Medical', u'Doctors', u'Obstetricians & Gynecologists']	Nicole J Moss, MD					True	1							42				NV					2931 N Tenaya Way, Ste 204				True		9:00-16:30					9:00-16:30		Las Vegas			13:00-16:30		4.5											-115.2509404																		True										
			85374	7:00-20:00						7:00-20:00	33.657298				1gD96cTZxZAZ8TsRN3EKbw					[u'Pet Boarding/Pet Sitting', u'Pet Transportation', u'Dog Walkers', u'Pets', u'Pet Services']	Kelsey's Pet Sitting & Dog Walking						0							3				AZ							7:00-20:00				7:00-20:00					7:00-20:00		Surprise			7:00-20:00		5.0											-112.4649083					7:00-20:00																							
			85374								33.6403618				FFvT1whgrJ1Nrr009gUupA					[u'Trainers', u'Active Life', u'Fitness & Instruction', u'Boot Camps', u'Gyms', u'Interval Training Gyms']	Orangetheory Fitness Surprise					True	1							8				AZ					16846 W Bell Rd													Surprise					4.5							False				-112.4216827																		True									True	
			85374	8:00-17:00						8:00-14:00	33.6404189				A_5xJJJEkJoxRndPDHoAZg					[u'Cosmetic Dentists', u'Dentists', u'Health & Medical', u'Endodontists', u'General Dentistry']	Surprise Dental Care					True	1							3				AZ					15508 W Bell Rd, Ste 110				True		8:00-17:00					8:00-17:00		Surprise			8:00-17:00		5.0											-112.3951252																		True										
			44107	9:00-16:00						9:00-16:00	41.4771222				F1bwQiPPaKFRXJE20hcaGA					[u'Pet Boarding/Pet Sitting', u'Pet Services', u'Pet Groomers', u'Pets']	Waggs-N-Whiskers						1							19				OH					14303 Madison Ave						12:00-18:00							Lakewood			9:00-16:00		4.5											-81.793807					9:00-16:00																							
			44107	12:00-21:00						10:00-15:00	41.4855221164				SNDDcSH1nGrGy85LvMc7TA					"[u'Hair Stylists', u""Men's Hair Salons"", u'Hair Salons', u'Beauty & Spas']"	Selah Salon			True		True	1							3				OH					17108 Detroit Ave						11:00-18:00							Lakewood			12:00-21:00		3.5											-81.8159238249					9:00-17:00													True									True	
			M5B 1Z2								43.6548942				1z_AO2cnw-1Zl2NcquXflQ					[u'Hospitals', u'Medical Centers', u'Health & Medical', u'Public Services & Government']	Humber River Regional Hospital						0				Downtown Core			5				ON					200 Church Street													Toronto					2.0											-79.3774545																		True										
False	False		89005	10:00-22:00						10:00-22:00	35.9690008	none	False	False	JM9LVlM_o3k_CbCErIQYAg	False			True	[u'Chinese', u'Fast Food', u'Restaurants']	Panda Express				False	True	1					True		11	False	quiet		NV	True	False	False	False	1617 Nevada Hwy	casual	10:00-22:00				10:00-22:00			False		10:00-22:00		Boulder City			10:00-22:00		3.0	1	False	False	False	False	False	True		True	False	-114.8559293			False		10:00-22:00				False					free					False	False			False		False	True	False	True
			89102	8:00-17:00						8:00-17:00	36.1323912				xyCPdlEFLheCWijxIUQT7Q					[u'Automotive', u'Body Shops']	Magic Bumper Repair						0				Westside			3				NV					3140 Polaris Ave, Ste 12						8:00-17:00					8:00-17:00		Las Vegas			8:00-17:00		5.0											-115.1867608																												
False	False		85004	11:00-21:00						11:00-21:00	33.4529079822	beer_and_wine	False	True	NM3iiGNrwoyNKWXiRT-nKA	False			False	[u'Noodles', u'Sushi Bars', u'Restaurants', u'Tapas/Small Plates', u'Asian Fusion']	Omoide Sushi & Noodle Bar				False	True	1					False		102	False	quiet		AZ		True	True	False	455 N 3rd St, Ste 1120	casual	15:00-21:00				11:00-21:00			False		11:00-21:00		Phoenix			11:00-21:00		2.5	2	False	False	False	False	True	False		False	False	-112.068919726			True		11:00-21:00				True					no					False	False			False		False	True	True	True
False	False		85004	11:00-21:00						11:00-21:00	33.4589187	none	False	False	9Cq_NVvWZOEAzmE7tqJgmg	False			True	[u'Food Trucks', u'Restaurants', u'American (New)', u'Food', u'Food Stands', u'Hot Dogs']	Short Leash Hot Dogs Food Truck			True	False	True	1					False		391	False	average		AZ		False	True	True	110 E Roosevelt St	casual	11:00-15:00				11:00-21:00			False		11:00-21:00		Phoenix			11:00-21:00		4.5	1	False	False	False	False	True	True		False	False	-112.0722006			False		11:00-21:00				True					no					True	False			False		False	True	True	True
	False		M6R 2N1	12:00-2:00						12:00-2:00	43.650806931	full_bar	False	True	Q4orLuzDAB9TnucYXksgLQ	False			True	[u'Restaurants', u'Burgers']	The Rude Boy				False	True	1				High Park	False		72	False	average		ON	False	False	True	True	397 Roncesvalles Avenue	casual	12:00-0:00				12:00-0:00			False		12:00-0:00		Toronto			12:00-0:00		3.5	2	False	False	False	False	True	True		False	False	-79.4507830963			False		12:00-2:00				False					no					False	False			False		False	True	True	False
			89102	7:00-17:00						7:00-17:00	36.1465265				-CdstAUdEvci8GeJG8owpQ					[u'Home Services', u'Solar Installation', u'Heating & Air Conditioning/HVAC']	Motors & More	False				True	1							7				NV					2315 Highland Dr						7:00-17:00					7:00-17:00		Las Vegas			7:00-17:00		5.0											-115.1672613					8:00-12:00													False										
			89149	9:00-16:00						9:00-20:00	36.2705822				6fsEuvtwwaX6VnJiWN-k4Q					[u'Maternity Wear', u'Health & Medical', u'Parenting Classes', u'Fashion', u'Day Spas', u'Diagnostic Services', u'Yoga', u'Diagnostic Imaging', u'Active Life', u'Beauty & Spas', u'Fitness & Instruction', u'Shopping', u'Massage Therapy', u'Specialty Schools', u'Education']	Mommy 2B Experience					True	1				Centennial			16				NV					7901 W Tropical Pkwy, Ste 110				False		9:00-16:00					9:00-16:00		Las Vegas			9:00-16:00		4.5											-115.2673642					9:00-17:00													True										
			85060	8:00-16:00						8:00-16:00	33.4804846				-hjbcaxaU9yYXY2iI-49sw					[u'Home Services', u'Contractors', u'Fences & Gates']	Pinnacle Fencing Solutions					True	1							13				AZ											8:00-16:00					8:00-16:00		Phoenix			8:00-16:00		4.0											-111.9971926																		True										
			85310	7:00-22:00						7:00-22:00	33.7128975				A8y3yc_-_cDrHiApqJlx-w					[u'Drugstores', u'Cosmetics & Beauty Supply', u'Food', u'Beauty & Spas', u'Convenience Stores', u'Shopping']	Walgreens					True	1					False		23				AZ				False	6640 W Happy Valley Rd		7:00-22:00				7:00-22:00					7:00-22:00		Glendale			7:00-22:00		2.5	2				False					False	-112.2024032			False		7:00-22:00													False	False							False	True	
			89128								36.2037373463				eBA96iy-lgUGpnQhQyC_dQ					[u'Internal Medicine', u'Health & Medical', u'Doctors']	Daulat Medical Center					True	1							6				NV					7106 Smoke Ranch Rd, Ste 120				True									Las Vegas					3.5											-115.247529857																		True										
			M6G 1B5	20:00-2:00		False			True	20:00-2:00	43.6549943	full_bar	False		wwlf_5HhLkqCpLHkci-ufw	False			True	[u'Nightlife', u'Bars']	Wild Indigo		True	True	False	True	1		False	False	Little Italy	False	False	5		loud		ON		False		False	607 College Street		20:00-2:00	False		False	20:00-2:00			False	False			Toronto		False	20:00-2:00		3.0	2	False			False					False	-79.4143309			False	True	20:00-2:00	False		True	False	True	False				outdoor		True						False	False	False			True
False	False		89117	7:00-22:00						7:00-22:00	36.1435013	beer_and_wine	False	True	gSR9bmBa0HacSuMX5BIAxg	False			True	[u'Bakeries', u'American (New)', u'Food', u'Restaurants']	Marie Callender's Restaurant & Bakery			True	False	True	1				Westside	True		77	True	quiet		NV		False	True	False	8175 W Sahara Ave	casual	7:00-22:00				7:00-22:00			False		7:00-22:00		Las Vegas			7:00-22:00		3.0	2	False	False	True	False	True	True		False	False	-115.2695428			False		7:00-22:00				True					no					True	False			False		False	True	True	False
